CustomerID,Cluster
15075.0,3
15076.0,1
15078.0,0
15079.0,1
15081.0,3
15083.0,1
15087.0,1
15088.0,3
15089.0,3
15090.0,1
15091.0,3
15092.0,1
15093.0,3
15095.0,3
15096.0,3
15097.0,3
15098.0,0
15099.0,3
15100.0,1
15101.0,3
15103.0,3
15104.0,1
15105.0,3
15106.0,3
15107.0,1
15108.0,3
15109.0,1
15110.0,3
15111.0,3
15113.0,3
15114.0,3
15115.0,3
15116.0,3
15117.0,3
15118.0,3
15119.0,1
15120.0,3
15121.0,3
15122.0,3
15123.0,3
15124.0,3
15125.0,0
15127.0,3
15128.0,3
15129.0,3
15130.0,1
15132.0,3
15133.0,3
15134.0,3
15135.0,1
15136.0,3
15139.0,1
15140.0,3
15142.0,3
15143.0,1
15144.0,0
15145.0,3
15146.0,1
15147.0,1
15148.0,3
15149.0,3
15150.0,3
15152.0,3
15153.0,3
15154.0,3
15156.0,3
15157.0,3
15158.0,3
15159.0,0
15160.0,1
15163.0,3
15164.0,3
15165.0,1
15167.0,1
15168.0,3
15171.0,1
15172.0,3
15174.0,1
15175.0,3
15178.0,1
15179.0,3
15180.0,1
15181.0,3
15182.0,1
15184.0,3
15185.0,3
15186.0,3
15187.0,0
15189.0,0
15192.0,3
15193.0,3
15194.0,0
15195.0,3
15197.0,3
15198.0,3
15199.0,3
15201.0,3
15203.0,3
15204.0,1
15205.0,3
15206.0,3
15208.0,3
15210.0,1
15211.0,3
15212.0,1
15213.0,1
15214.0,3
15215.0,3
15216.0,3
15218.0,3
15219.0,1
15220.0,3
15221.0,1
15222.0,1
15223.0,1
15224.0,1
15225.0,1
15226.0,1
15227.0,3
15228.0,3
15230.0,1
15232.0,3
15234.0,1
15235.0,1
15236.0,1
15237.0,3
15238.0,3
15239.0,3
15240.0,3
15241.0,3
15243.0,3
15244.0,3
15245.0,3
15246.0,1
15247.0,3
15249.0,0
15251.0,3
15252.0,3
15253.0,3
15254.0,3
15255.0,3
15256.0,1
15257.0,1
15258.0,1
15260.0,3
15261.0,3
15262.0,1
15263.0,3
15264.0,3
15265.0,1
15266.0,1
15267.0,3
15269.0,3
15270.0,3
15271.0,0
15272.0,3
15274.0,3
15275.0,3
15276.0,3
15277.0,3
15279.0,1
15280.0,1
15281.0,3
15286.0,3
15287.0,3
15288.0,3
15289.0,3
15290.0,0
15291.0,0
15292.0,1
15296.0,3
15297.0,3
15298.0,3
15299.0,3
15300.0,3
15301.0,3
15303.0,1
15304.0,3
15306.0,3
15307.0,3
15308.0,1
15311.0,2
15312.0,3
15313.0,3
15314.0,1
15315.0,3
15316.0,1
15318.0,3
15319.0,1
15320.0,3
15321.0,3
15322.0,3
15325.0,3
15326.0,1
15327.0,3
15329.0,3
15330.0,3
15332.0,1
15333.0,1
15334.0,1
15335.0,3
15339.0,3
15341.0,3
15342.0,3
15343.0,3
15344.0,3
15345.0,3
15346.0,1
15347.0,1
15348.0,3
15349.0,1
15350.0,1
15351.0,3
15353.0,1
15355.0,3
15356.0,3
15358.0,0
15360.0,3
15361.0,1
15363.0,1
15364.0,3
15365.0,3
15366.0,3
15367.0,3
15368.0,3
15370.0,3
15372.0,3
15373.0,3
15374.0,3
15376.0,3
15379.0,1
15380.0,3
15381.0,1
15382.0,3
15384.0,1
15385.0,3
15386.0,1
15388.0,1
15389.0,1
15392.0,3
15393.0,3
15394.0,3
15395.0,1
15396.0,3
15397.0,1
15398.0,3
15399.0,3
15400.0,3
15402.0,1
15405.0,1
15406.0,3
15407.0,3
15408.0,1
15410.0,3
15411.0,3
15412.0,1
15414.0,3
15415.0,1
15416.0,3
15417.0,3
15419.0,3
15421.0,3
15422.0,1
15423.0,3
15424.0,1
15426.0,3
15427.0,3
15428.0,3
15429.0,3
15432.0,3
15433.0,1
15434.0,3
15435.0,3
15436.0,3
15437.0,1
15438.0,3
15440.0,3
15442.0,1
15443.0,3
15444.0,3
15445.0,1
15447.0,1
15448.0,1
15449.0,3
15450.0,3
15452.0,3
15453.0,3
15454.0,1
15456.0,1
15457.0,1
15458.0,3
15460.0,1
15462.0,3
15463.0,3
15464.0,1
15465.0,0
15466.0,3
15467.0,3
15468.0,3
15469.0,3
15471.0,3
15472.0,3
15473.0,3
15475.0,3
15478.0,3
15480.0,3
15482.0,0
15483.0,1
15484.0,3
15485.0,3
15488.0,3
15489.0,3
15491.0,3
15492.0,3
15493.0,3
15494.0,3
15497.0,3
15498.0,0
15500.0,3
15502.0,0
15503.0,1
15504.0,3
15505.0,3
15506.0,3
15507.0,1
15508.0,1
15510.0,1
15511.0,3
15512.0,1
15513.0,0
15514.0,3
15516.0,3
15517.0,1
15518.0,3
15520.0,3
15521.0,3
15522.0,3
15523.0,3
15524.0,3
15525.0,3
15526.0,3
15527.0,3
15528.0,1
15529.0,3
15530.0,3
15531.0,3
15532.0,3
15533.0,3
15535.0,1
15537.0,1
15539.0,3
15540.0,3
15541.0,3
15543.0,1
15544.0,3
15545.0,3
15547.0,0
15549.0,3
15550.0,3
15551.0,3
15552.0,1
15553.0,3
15554.0,1
15555.0,0
15556.0,3
15557.0,3
15561.0,3
15562.0,1
15563.0,3
15565.0,3
15567.0,3
15568.0,3
15569.0,3
15570.0,3
15571.0,3
15572.0,3
15573.0,3
15574.0,1
15576.0,3
15577.0,1
15578.0,1
15579.0,3
15581.0,3
15582.0,3
15584.0,3
15585.0,1
15587.0,3
15589.0,1
15592.0,3
15593.0,3
15594.0,3
15596.0,3
15597.0,3
15598.0,3
15599.0,3
15601.0,0
15602.0,3
15603.0,3
15604.0,3
15605.0,3
15606.0,3
15607.0,1
15608.0,3
15609.0,1
15610.0,3
15611.0,3
15612.0,3
15615.0,0
15618.0,3
15619.0,3
15620.0,3
15621.0,3
15622.0,3
15623.0,3
15624.0,3
15625.0,3
15626.0,3
15628.0,3
15630.0,3
15632.0,3
15634.0,3
15636.0,3
15637.0,3
15639.0,3
15640.0,0
15641.0,3
15643.0,1
15644.0,1
15645.0,3
15646.0,1
15648.0,1
15649.0,1
15651.0,3
15652.0,3
15653.0,3
15654.0,3
15655.0,1
15656.0,3
15657.0,3
15658.0,1
15659.0,3
15660.0,3
15661.0,1
15663.0,3
15664.0,3
15665.0,1
15667.0,3
15668.0,1
15669.0,3
15670.0,1
15671.0,3
15673.0,3
15674.0,3
15675.0,3
15676.0,3
15677.0,3
15678.0,3
15679.0,3
15680.0,3
15681.0,3
15683.0,3
15687.0,3
15689.0,3
15690.0,3
15691.0,1
15692.0,3
15694.0,0
15695.0,1
15696.0,3
15699.0,3
15700.0,1
15701.0,3
15703.0,1
15704.0,3
15705.0,1
15706.0,3
15707.0,3
15708.0,3
15709.0,1
15712.0,3
15713.0,3
15714.0,3
15716.0,3
15717.0,1
15719.0,3
15720.0,3
15721.0,3
15722.0,3
15723.0,1
15724.0,1
15725.0,3
15727.0,3
15729.0,1
15730.0,3
15732.0,1
15733.0,1
15734.0,3
15737.0,3
15738.0,0
15739.0,3
15740.0,3
15743.0,3
15744.0,3
15745.0,3
15746.0,3
15747.0,3
15748.0,3
15749.0,0
15750.0,3
15752.0,3
15753.0,1
15754.0,3
15755.0,3
15756.0,3
15757.0,3
15758.0,3
15759.0,1
15762.0,3
15763.0,3
15764.0,3
15766.0,3
15768.0,3
15769.0,0
15773.0,3
15774.0,3
15775.0,1
15776.0,3
15777.0,1
15780.0,1
15781.0,3
15782.0,3
15783.0,3
15785.0,3
15786.0,3
15787.0,3
15789.0,1
15790.0,3
15791.0,3
15793.0,3
15795.0,1
15796.0,3
15797.0,3
15799.0,3
15800.0,3
15801.0,3
15802.0,3
15803.0,3
15804.0,3
15805.0,0
15806.0,3
15807.0,3
15808.0,1
15809.0,3
15810.0,3
15811.0,3
15812.0,3
15813.0,1
15814.0,3
15815.0,3
15819.0,3
15820.0,1
15821.0,3
15822.0,3
15823.0,1
15825.0,1
15826.0,3
15827.0,3
15829.0,3
15830.0,3
15831.0,3
15832.0,1
15834.0,3
15835.0,3
15836.0,3
15837.0,3
15838.0,0
15839.0,3
15840.0,3
15841.0,3
15843.0,1
15844.0,3
15845.0,3
15847.0,3
15850.0,3
15852.0,1
15853.0,3
15854.0,3
15855.0,3
15856.0,0
15857.0,3
15858.0,3
15860.0,3
15861.0,3
15862.0,3
15863.0,3
15864.0,3
15865.0,3
15866.0,3
15867.0,0
15869.0,1
15870.0,3
15872.0,3
15874.0,3
15877.0,3
15880.0,1
15881.0,1
15882.0,1
15883.0,3
15885.0,3
15886.0,3
15888.0,3
15889.0,1
15891.0,1
15894.0,1
15895.0,1
15897.0,1
15898.0,3
15899.0,1
15900.0,3
15901.0,3
15903.0,3
15904.0,3
15906.0,3
15907.0,3
15909.0,1
15910.0,3
15912.0,1
15916.0,3
15917.0,1
15918.0,1
15919.0,3
15920.0,1
15921.0,1
15922.0,1
15923.0,1
15925.0,1
15930.0,3
15932.0,3
15933.0,3
15935.0,1
15937.0,3
15938.0,3
15939.0,0
15940.0,1
15942.0,3
15944.0,1
15945.0,1
15947.0,3
15948.0,3
15949.0,3
15950.0,3
15951.0,3
15952.0,3
15953.0,3
15955.0,0
15957.0,3
15958.0,3
15963.0,3
15965.0,3
15967.0,3
15969.0,3
15970.0,1
15971.0,3
15973.0,1
15974.0,3
15975.0,3
15976.0,1
15977.0,3
15978.0,3
15980.0,3
15981.0,3
15983.0,3
15984.0,3
15985.0,3
15986.0,3
15987.0,3
15988.0,3
15990.0,3
15992.0,3
15993.0,3
15994.0,3
15996.0,3
15998.0,3
16000.0,3
16003.0,3
16005.0,3
16006.0,1
16007.0,3
16008.0,3
16009.0,3
16010.0,1
16011.0,0
16012.0,3
16013.0,0
16014.0,3
16015.0,3
16016.0,3
16017.0,3
16018.0,3
16019.0,3
16020.0,3
16022.0,1
16023.0,3
16024.0,3
16025.0,3
16026.0,3
16027.0,3
16029.0,2
16030.0,1
16031.0,3
16033.0,0
16034.0,1
16036.0,3
16037.0,1
16038.0,3
16040.0,3
16041.0,3
16042.0,3
16043.0,3
16045.0,3
16048.0,1
16049.0,3
16050.0,1
16052.0,3
16053.0,3
16054.0,1
16055.0,1
16056.0,3
16057.0,3
16059.0,3
16062.0,3
16063.0,1
16065.0,1
16066.0,3
16070.0,3
16071.0,3
16072.0,1
16073.0,1
16076.0,3
16078.0,1
16079.0,3
16080.0,3
16081.0,3
16083.0,3
16084.0,1
16085.0,3
16086.0,3
16091.0,1
16092.0,3
16093.0,3
16094.0,3
16096.0,1
16097.0,1
16098.0,3
16099.0,3
16101.0,3
16102.0,3
16103.0,3
16104.0,3
16105.0,1
16106.0,3
16107.0,3
16108.0,3
16109.0,1
16110.0,3
16112.0,3
16113.0,1
16114.0,1
16115.0,3
16116.0,1
16117.0,1
16119.0,3
16120.0,3
16121.0,3
16122.0,3
16123.0,3
16124.0,1
16125.0,1
16126.0,3
16127.0,3
16128.0,3
16131.0,3
16133.0,0
16134.0,3
16135.0,1
16136.0,3
16139.0,3
16140.0,3
16141.0,3
16142.0,1
16143.0,3
16144.0,1
16145.0,3
16146.0,1
16147.0,3
16148.0,1
16149.0,3
16150.0,3
16152.0,1
16153.0,3
16156.0,3
16157.0,3
16159.0,1
16160.0,3
16161.0,0
16162.0,1
16163.0,1
16164.0,3
16168.0,0
16169.0,3
16170.0,3
16171.0,3
16172.0,3
16173.0,3
16174.0,3
16175.0,3
16177.0,3
16178.0,3
16179.0,3
16180.0,3
16181.0,3
16182.0,3
16183.0,3
16184.0,3
16185.0,3
16186.0,3
16187.0,0
16188.0,3
16189.0,3
16190.0,3
16191.0,3
16193.0,1
16198.0,3
16200.0,3
16201.0,3
16202.0,1
16203.0,3
16204.0,3
16205.0,3
16206.0,3
16207.0,3
16208.0,3
16209.0,3
16210.0,0
16211.0,3
16212.0,3
16213.0,3
16214.0,1
16215.0,3
16216.0,1
16217.0,1
16218.0,3
16221.0,3
16222.0,1
16224.0,3
16225.0,3
16226.0,1
16227.0,1
16229.0,3
16230.0,1
16232.0,3
16233.0,3
16235.0,3
16236.0,3
16239.0,3
16240.0,3
16241.0,3
16242.0,3
16243.0,3
16244.0,1
16245.0,3
16247.0,1
16248.0,3
16249.0,3
16250.0,1
16253.0,3
16255.0,3
16256.0,1
16257.0,1
16258.0,3
16260.0,3
16261.0,3
16265.0,3
16266.0,3
16268.0,3
16270.0,1
16271.0,3
16272.0,3
16274.0,1
16275.0,1
16276.0,1
16278.0,3
16279.0,3
16281.0,3
16282.0,1
16283.0,3
16284.0,3
16287.0,1
16292.0,3
16293.0,3
16295.0,3
16297.0,1
16298.0,3
16302.0,3
16303.0,3
16305.0,3
16306.0,1
16308.0,3
16309.0,3
16311.0,3
16313.0,3
16315.0,1
16316.0,3
16317.0,3
16318.0,3
16319.0,1
16320.0,1
16321.0,3
16322.0,3
16323.0,1
16324.0,3
16325.0,3
16326.0,3
16327.0,3
16330.0,3
16332.0,3
16333.0,0
16337.0,3
16338.0,1
16339.0,1
16340.0,3
16341.0,3
16342.0,3
16343.0,3
16344.0,1
16345.0,3
16347.0,3
16348.0,3
16349.0,1
16350.0,3
16351.0,1
16352.0,3
16353.0,0
16354.0,3
16356.0,1
16357.0,3
16358.0,3
16359.0,3
16360.0,3
16361.0,3
16362.0,3
16363.0,3
16364.0,3
16365.0,3
16366.0,3
16367.0,3
16368.0,3
16369.0,3
16370.0,3
16372.0,3
16374.0,3
16376.0,3
16377.0,1
16378.0,1
16379.0,3
16380.0,3
16383.0,3
16384.0,3
16385.0,3
16386.0,3
16387.0,1
16389.0,3
16392.0,1
16393.0,3
16394.0,3
16395.0,3
16398.0,1
16399.0,3
16400.0,3
16401.0,3
16402.0,1
16403.0,1
16404.0,3
16405.0,1
16406.0,3
16407.0,3
16409.0,3
16411.0,3
16412.0,3
16413.0,3
16414.0,3
16415.0,3
16416.0,3
16418.0,3
16419.0,3
16422.0,0
16423.0,3
16424.0,1
16425.0,1
16426.0,3
16427.0,1
16429.0,3
16430.0,3
16431.0,1
16432.0,3
16433.0,3
16434.0,3
16438.0,3
16440.0,3
16441.0,3
16442.0,3
16444.0,3
16445.0,3
16446.0,2
16447.0,3
16448.0,1
16449.0,1
16450.0,1
16451.0,3
16454.0,3
16455.0,3
16456.0,3
16457.0,1
16458.0,0
16460.0,3
16461.0,1
16462.0,3
16463.0,3
16464.0,3
16466.0,3
16468.0,3
16469.0,3
16470.0,3
16471.0,1
16473.0,1
16474.0,3
16475.0,3
16477.0,3
16478.0,3
16479.0,3
16480.0,3
16482.0,3
16483.0,1
16484.0,1
16485.0,3
16488.0,3
16491.0,3
16493.0,3
16494.0,1
16495.0,3
16496.0,3
16497.0,3
16498.0,1
16499.0,1
16500.0,3
16503.0,3
16504.0,3
16505.0,3
16506.0,3
16509.0,1
16510.0,1
16511.0,3
16513.0,3
16515.0,3
16516.0,3
16517.0,1
16518.0,3
16519.0,3
16520.0,1
16523.0,0
16525.0,0
16526.0,1
16527.0,3
16528.0,3
16529.0,1
16531.0,3
16532.0,3
16533.0,3
16535.0,3
16536.0,3
16539.0,3
16542.0,3
16545.0,1
16546.0,1
16549.0,3
16550.0,3
16551.0,3
16552.0,1
16553.0,3
16554.0,3
16555.0,3
16556.0,3
16557.0,3
16558.0,0
16560.0,3
16561.0,3
16563.0,3
16565.0,1
16566.0,3
16567.0,1
16569.0,3
16570.0,3
16571.0,3
16572.0,3
16573.0,3
16574.0,3
16581.0,1
16582.0,3
16583.0,1
16584.0,3
16586.0,1
16587.0,1
16589.0,3
16591.0,3
16592.0,0
16593.0,3
16594.0,3
16595.0,3
16596.0,3
16597.0,3
16598.0,1
16600.0,3
16601.0,3
16602.0,3
16603.0,3
16607.0,3
16609.0,3
16610.0,1
16611.0,1
16612.0,3
16613.0,3
16614.0,1
16616.0,3
16617.0,1
16618.0,3
16619.0,1
16620.0,3
16621.0,3
16623.0,1
16624.0,3
16625.0,1
16626.0,0
16627.0,3
16628.0,3
16629.0,3
16633.0,3
16634.0,1
16637.0,3
16638.0,3
16639.0,3
16641.0,3
16642.0,3
16643.0,1
16644.0,1
16647.0,1
16648.0,3
16650.0,3
16652.0,3
16653.0,3
16654.0,3
16655.0,3
16656.0,0
16657.0,3
16658.0,1
16659.0,1
16660.0,3
16665.0,1
16666.0,3
16667.0,3
16668.0,3
16669.0,3
16670.0,3
16671.0,3
16672.0,0
16674.0,3
16676.0,3
16678.0,3
16679.0,1
16680.0,3
16681.0,3
16682.0,3
16684.0,0
16685.0,3
16686.0,3
16688.0,3
16689.0,3
16690.0,3
16692.0,1
16693.0,3
16696.0,3
16697.0,1
16698.0,1
16700.0,3
16701.0,3
16705.0,0
16706.0,3
16708.0,3
16709.0,3
16710.0,3
16711.0,3
16712.0,3
16713.0,0
16714.0,1
16715.0,3
16716.0,1
16717.0,3
16718.0,1
16719.0,3
16720.0,3
16721.0,1
16722.0,3
16723.0,3
16725.0,1
16726.0,3
16727.0,1
16728.0,3
16729.0,0
16730.0,3
16732.0,3
16734.0,3
16735.0,3
16737.0,3
16738.0,1
16739.0,1
16742.0,3
16743.0,3
16744.0,3
16745.0,0
16746.0,0
16747.0,3
16748.0,3
16750.0,3
16751.0,3
16752.0,1
16753.0,3
16754.0,1
16755.0,3
16756.0,1
16757.0,1
16758.0,3
16759.0,3
16761.0,3
16762.0,3
16763.0,1
16764.0,3
16765.0,1
16766.0,1
16767.0,3
16768.0,3
16769.0,1
16770.0,3
16771.0,3
16773.0,3
16774.0,3
16775.0,3
16776.0,3
16777.0,3
16778.0,3
16779.0,0
16780.0,3
16781.0,1
16782.0,3
16784.0,3
16788.0,3
16789.0,3
16790.0,3
16791.0,3
16792.0,1
16793.0,3
16794.0,3
16795.0,1
16796.0,3
16800.0,3
16801.0,1
16803.0,3
16804.0,3
16805.0,1
16806.0,3
16807.0,3
16808.0,3
16809.0,3
16810.0,1
16811.0,3
16812.0,1
16813.0,3
16814.0,0
16816.0,3
16817.0,3
16818.0,3
16820.0,3
16823.0,1
16824.0,3
16825.0,3
16826.0,3
16828.0,3
16829.0,1
16830.0,3
16832.0,1
16833.0,3
16834.0,1
16835.0,3
16836.0,3
16837.0,3
16838.0,1
16839.0,0
16841.0,3
16842.0,3
16843.0,0
16846.0,3
16847.0,3
16848.0,3
16849.0,1
16850.0,1
16851.0,3
16852.0,3
16855.0,3
16856.0,3
16858.0,1
16859.0,3
16861.0,3
16863.0,3
16866.0,3
16869.0,3
16871.0,3
16872.0,3
16873.0,3
16875.0,3
16877.0,3
16878.0,3
16880.0,3
16881.0,3
16882.0,3
16883.0,1
16884.0,3
16885.0,3
16887.0,3
16889.0,1
16891.0,3
16892.0,3
16893.0,1
16895.0,3
16897.0,1
16898.0,3
16899.0,3
16900.0,3
16902.0,3
16903.0,3
16904.0,0
16905.0,3
16906.0,3
16907.0,3
16909.0,3
16910.0,3
16912.0,3
16913.0,1
16914.0,3
16915.0,3
16916.0,3
16917.0,1
16918.0,3
16919.0,3
16921.0,3
16923.0,0
16924.0,3
16926.0,1
16927.0,3
16928.0,0
16929.0,3
16930.0,3
16931.0,0
16932.0,3
16933.0,3
16934.0,3
16936.0,3
16938.0,3
16940.0,3
16942.0,3
16943.0,1
16945.0,0
16947.0,1
16948.0,3
16949.0,3
16950.0,3
16951.0,3
16952.0,3
16953.0,3
16954.0,3
16955.0,1
16956.0,3
16957.0,1
16959.0,3
16960.0,3
16961.0,3
16963.0,1
16965.0,1
16966.0,3
16967.0,1
16968.0,3
16969.0,3
16971.0,3
16976.0,1
16978.0,3
16979.0,3
16980.0,1
16982.0,3
16983.0,3
16984.0,3
16985.0,3
16986.0,3
16987.0,3
16988.0,3
16989.0,3
16990.0,1
16992.0,3
16996.0,3
16997.0,1
16998.0,1
16999.0,3
17001.0,3
17002.0,3
17004.0,3
17006.0,3
17007.0,3
17010.0,3
17011.0,3
17014.0,3
17015.0,3
17017.0,0
17018.0,3
17019.0,3
17022.0,3
17024.0,3
17025.0,3
17026.0,1
17027.0,3
17029.0,3
17030.0,3
17031.0,3
17033.0,3
17034.0,3
17035.0,1
17037.0,3
17038.0,3
17040.0,3
17041.0,3
17042.0,3
17043.0,3
17044.0,3
17045.0,3
17046.0,1
17047.0,3
17048.0,3
17049.0,3
17050.0,3
17051.0,1
17052.0,3
17053.0,3
17054.0,3
17058.0,3
17059.0,3
17060.0,1
17061.0,3
17062.0,1
17063.0,3
17064.0,3
17068.0,0
17069.0,3
17070.0,3
17071.0,3
17073.0,3
17075.0,3
17076.0,3
17078.0,3
17079.0,3
17080.0,3
17081.0,3
17082.0,3
17083.0,3
17084.0,3
17085.0,3
17086.0,3
17088.0,3
17090.0,3
17091.0,3
17092.0,3
17094.0,1
17095.0,3
17096.0,3
17097.0,3
17100.0,3
17101.0,3
17102.0,1
17105.0,1
17107.0,3
17109.0,3
17110.0,1
17111.0,3
17114.0,3
17115.0,3
17117.0,1
17118.0,1
17119.0,3
17120.0,1
17122.0,3
17123.0,1
17124.0,1
17125.0,3
17126.0,1
17128.0,1
17131.0,3
17133.0,3
17134.0,3
17135.0,3
17138.0,1
17139.0,0
17140.0,1
17142.0,1
17144.0,3
17146.0,3
17147.0,3
17148.0,3
17152.0,1
17153.0,3
17154.0,3
17155.0,3
17157.0,3
17158.0,3
17159.0,3
17160.0,3
17162.0,3
17163.0,3
17164.0,3
17165.0,1
17166.0,3
17169.0,3
17171.0,1
17172.0,3
17173.0,3
17174.0,1
17175.0,3
17176.0,1
17179.0,1
17180.0,3
17181.0,3
17183.0,3
17186.0,3
17187.0,1
17188.0,3
17189.0,3
17190.0,3
17191.0,3
17193.0,3
17194.0,1
17197.0,3
17198.0,3
17201.0,3
17203.0,3
17204.0,1
17205.0,3
17206.0,3
17211.0,3
17212.0,1
17213.0,3
17214.0,3
17217.0,1
17218.0,3
17219.0,3
17220.0,3
17221.0,3
17222.0,3
17223.0,1
17226.0,1
17227.0,3
17228.0,3
17229.0,3
17230.0,1
17231.0,3
17232.0,3
17233.0,3
17234.0,1
17235.0,3
17236.0,3
17237.0,3
17238.0,0
17239.0,1
17242.0,3
17243.0,0
17244.0,3
17245.0,1
17247.0,3
17248.0,3
17250.0,3
17251.0,1
17252.0,3
17253.0,3
17254.0,3
17255.0,3
17256.0,3
17259.0,1
17262.0,3
17263.0,1
17265.0,3
17266.0,3
17267.0,3
17268.0,3
17272.0,3
17274.0,3
17277.0,1
17278.0,1
17279.0,3
17282.0,3
17284.0,3
17286.0,3
17287.0,3
17288.0,3
17289.0,3
17290.0,3
17291.0,1
17293.0,3
17295.0,3
17297.0,3
17298.0,3
17299.0,3
17301.0,3
17302.0,3
17303.0,1
17306.0,0
17309.0,3
17311.0,3
17312.0,3
17313.0,3
17314.0,3
17315.0,0
17317.0,3
17320.0,3
17321.0,3
17323.0,3
17324.0,3
17325.0,1
17329.0,3
17330.0,3
17331.0,3
17333.0,3
17334.0,1
17337.0,1
17338.0,3
17339.0,3
17340.0,0
17341.0,1
17343.0,1
17344.0,3
17345.0,3
17346.0,0
17347.0,3
17348.0,3
17349.0,1
17350.0,3
17351.0,3
17353.0,3
17354.0,3
17356.0,1
17357.0,3
17358.0,1
17359.0,3
17360.0,3
17361.0,3
17362.0,1
17364.0,3
17365.0,3
17367.0,1
17368.0,3
17370.0,3
17371.0,3
17372.0,3
17373.0,3
17374.0,1
17375.0,1
17376.0,3
17377.0,0
17379.0,3
17381.0,0
17382.0,3
17383.0,3
17384.0,3
17385.0,3
17386.0,3
17387.0,3
17388.0,3
17389.0,0
17391.0,1
17392.0,1
17394.0,1
17396.0,3
17397.0,3
17398.0,3
17400.0,3
17402.0,3
17403.0,3
17404.0,0
17405.0,3
17406.0,1
17408.0,1
17409.0,1
17410.0,3
17411.0,3
17412.0,3
17414.0,3
17415.0,3
17416.0,3
17418.0,3
17419.0,3
17420.0,3
17422.0,3
17423.0,3
17425.0,3
17426.0,3
17427.0,3
17428.0,0
17429.0,3
17430.0,3
17431.0,1
17432.0,3
17433.0,3
17434.0,3
17436.0,3
17438.0,1
17440.0,1
17442.0,3
17443.0,1
17444.0,3
17446.0,1
17447.0,3
17449.0,3
17450.0,2
17451.0,3
17453.0,3
17454.0,1
17455.0,1
17456.0,1
17457.0,3
17458.0,3
17459.0,3
17460.0,3
17461.0,3
17462.0,3
17463.0,3
17464.0,1
17466.0,3
17468.0,3
17469.0,3
17470.0,3
17472.0,1
17475.0,3
17480.0,3
17481.0,3
17483.0,3
17486.0,1
17489.0,3
17490.0,3
17491.0,3
17492.0,1
17495.0,3
17496.0,1
17498.0,3
17499.0,1
17500.0,3
17501.0,1
17502.0,3
17503.0,3
17504.0,1
17505.0,1
17506.0,3
17507.0,1
17508.0,1
17509.0,3
17510.0,3
17511.0,2
17512.0,3
17513.0,3
17514.0,3
17515.0,3
17516.0,3
17517.0,1
17519.0,3
17520.0,3
17521.0,3
17522.0,3
17523.0,3
17524.0,1
17525.0,1
17526.0,3
17527.0,3
17528.0,3
17530.0,3
17531.0,1
17534.0,3
17535.0,1
17536.0,1
17537.0,3
17538.0,3
17540.0,3
17542.0,1
17545.0,3
17548.0,1
17549.0,3
17550.0,1
17551.0,1
17552.0,3
17553.0,3
17554.0,3
17555.0,3
17556.0,1
17557.0,3
17560.0,3
17561.0,3
17562.0,3
17564.0,3
17566.0,3
17567.0,3
17569.0,1
17571.0,3
17572.0,3
17573.0,3
17574.0,1
17576.0,0
17578.0,1
17579.0,3
17580.0,1
17581.0,0
17582.0,1
17584.0,3
17585.0,3
17588.0,3
17589.0,3
17590.0,3
17591.0,3
17593.0,3
17594.0,3
17595.0,3
17596.0,3
17597.0,1
17600.0,3
17601.0,1
17602.0,3
17603.0,3
17604.0,1
17608.0,3
17609.0,3
17611.0,0
17612.0,3
17613.0,0
17614.0,3
17615.0,3
17616.0,1
17618.0,3
17619.0,1
17620.0,3
17621.0,3
17623.0,3
17624.0,3
17625.0,3
17628.0,3
17629.0,3
17630.0,1
17631.0,3
17633.0,3
17634.0,3
17636.0,3
17637.0,3
17639.0,1
17640.0,3
17642.0,3
17643.0,1
17644.0,3
17646.0,1
17647.0,3
17648.0,3
17649.0,3
17650.0,3
17651.0,3
17652.0,3
17653.0,3
17654.0,1
17655.0,3
17656.0,3
17658.0,3
17659.0,3
17660.0,3
17663.0,3
17664.0,3
17666.0,3
17667.0,3
17668.0,3
17669.0,3
17670.0,1
17671.0,3
17672.0,3
17673.0,3
17674.0,3
17675.0,0
17676.0,3
17677.0,0
17678.0,1
17679.0,3
17680.0,3
17682.0,3
17684.0,3
17685.0,3
17686.0,3
17690.0,0
17691.0,1
17692.0,3
17693.0,3
17694.0,3
17695.0,3
17696.0,3
17697.0,1
17698.0,1
17700.0,3
17701.0,1
17702.0,3
17703.0,3
17704.0,1
17705.0,3
17706.0,0
17707.0,1
17708.0,1
17709.0,1
17711.0,3
17712.0,3
17714.0,1
17715.0,1
17716.0,3
17718.0,1
17719.0,0
17720.0,3
17722.0,3
17723.0,3
17724.0,3
17725.0,3
17727.0,3
17728.0,3
17730.0,3
17731.0,3
17732.0,1
17733.0,3
17734.0,3
17735.0,0
17736.0,3
17737.0,3
17738.0,3
17739.0,3
17742.0,3
17744.0,3
17746.0,1
17747.0,3
17749.0,1
17750.0,3
17752.0,1
17754.0,3
17757.0,0
17758.0,3
17759.0,3
17760.0,3
17761.0,3
17763.0,1
17764.0,3
17765.0,1
17767.0,3
17768.0,3
17769.0,3
17770.0,1
17771.0,3
17772.0,3
17774.0,3
17775.0,1
17777.0,3
17779.0,3
17781.0,1
17783.0,3
17785.0,3
17786.0,3
17787.0,1
17788.0,3
17789.0,1
17790.0,3
17791.0,3
17793.0,3
17795.0,1
17796.0,3
17797.0,3
17799.0,3
17800.0,3
17802.0,3
17805.0,3
17806.0,3
17809.0,3
17811.0,0
